"","gameId","playId","closestDefenderDistance","avgDistanceDef","varDistanceDef","avgSpeedDef","varSpeedDef","meanOrientation","varOrientation","closestTeammateDistanceRet","avgDistanceRet","varDistanceRet","avgSpeedRet","varSpeedRet","returnerX","returnerY","returnerSpeed","returnerAcc","meanMinSepToKickTeam","meanMinSepToReturnTeam","playersBehindFrontMan","meanDistToFrontMan","returnYards","distToSideline","hangTime"
"1",2018090600,677,30.4200591715401,36.2343295413145,23.6609489605651,8.69545454545455,0.950747272727273,75.4890909090909,177.019829090909,10.2307966454231,23.0534701079176,57.4665622037193,3.833,2.00849,108.47,10.8833333333333,1.32,3.03,9.28313496222588,7.52712602873861,0,5.63909090909091,31,10.8833333333333,4.06
"2",2018090900,400,28.5310953172149,32.1603334197872,17.0230597609342,8.36818181818182,1.37569636363636,81.3463636363636,234.020525454545,6.99000000000001,21.5651558690945,35.8268470462903,2.739,1.49007666666667,105.48,34.45,3.29,1.97,8.27067381426179,7.10719638582201,0,4.47545454545454,32,18.85,4.21
"3",2018090900,1992,32.6980259342976,37.4224486090755,16.386964111213,8.29272727272727,1.13240181818182,89.7245454545455,361.719287272727,8.43122766861386,24.9579435484304,46.92212648151,3.245,2.52585,109.41,23.3833333333333,2.49,2.97,9.81308705006223,8.40841086270634,0,4.83000000000001,25,23.3833333333333,3.99
"4",2018090900,2777,32.4851119745646,37.8757235950282,21.5554183683297,7.93454545454545,1.12006727272727,92.6709090909091,770.604869090909,9.9301258803703,26.093557450255,46.4319773224913,2.925,2.39585,109.15,31.1333333333333,2.37,3.25,8.86775066959186,7.54420717179709,1,2.6309090909091,27,22.1666666666667,3.92
"5",2018090900,4236,36.424502741973,39.745967604631,11.2154250887879,8.03454545454546,0.590367272727273,78.29,285.96674,8.05477498133871,26.2604593987012,78.0239135212933,3.575,2.31602777777778,109.01,29.5,2.32,2.62,12.6052971855158,6.96996818484525,10,-2.81909090909091,49,23.8,3.81
"6",2018090901,2302,36.2812403316094,41.5688355390813,18.5716331172937,8.17636363636364,2.22052545454545,92.4945454545455,334.079567272727,22.0107700910259,30.001703149852,23.5607201201757,4.442,1.41221777777778,111.8,19.0233333333333,4.95,1.46,9.11353886945309,7.95455932981797,0,5.90363636363636,26,19.0233333333333,3.95
"7",2018090901,4245,32.7190831167378,38.226664634195,18.4909920392611,8.07909090909091,2.58398909090909,84.5654545454545,1396.32436727273,15.0108394169014,24.8587503475924,33.4668012845297,4.602,3.67401777777778,106.06,24.4,2.82,1.59,9.37676245044799,9.07271013956923,0,7.45272727272727,31,24.4,3.81
"8",2018090902,36,29.5474144384919,35.8760640600662,30.9566503138248,8.39727272727273,1.87262181818182,107.013636363636,142.107325454546,6.07375501646222,21.9541317086462,56.2969232437952,3.435,3.92362777777778,107.32,39.2033333333333,3.49,1.69,9.36353079958426,8.57556403725941,0,6.71181818181818,30,14.0966666666667,4.02
"9",2018090902,1793,44.4354374345521,51.0592831383039,23.1271559427634,8.07,1.92354,108.396363636364,205.533565454545,17.4899085189146,33.3328024904911,73.0015090332304,4.205,2.26105,113.07,42.7633333333333,4.78,4.43,13.8778870915054,11.397983131061,0,7.37454545454546,24,10.5366666666667,3.5
"10",2018090902,4276,43.347784257099,48.7210497003375,28.9648777069688,7.83090909090909,1.91652909090909,78.8763636363636,366.077785454545,22.4512382732,34.7346492995559,37.7761200409554,3.588,1.87750666666667,115.02,10.8033333333333,2.98,0.86,10.8065451936257,10.189009495071,0,7.23363636363636,21,10.8033333333333,4.06
"11",2018090903,36,9.9258299401108,16.1787989203738,28.924502043523,5.71272727272727,3.44170181818182,70.3218181818182,2716.12193636364,4.62087654022481,10.6977111101589,15.4274966706486,3.286,3.36282666666667,94.37,11.2733333333333,6.91,1.91,1.84258846228722,3.69221001920562,7,-0.890000000000007,35,11.2733333333333,3.91
"12",2018090903,259,32.9929356074903,38.17015752906,16.269021627416,8.73363636363636,1.03296545454545,89.2281818181818,327.278876363636,11.0552657136769,23.6096393125242,45.9503017027896,3.684,2.31733777777778,111.6,28.51,3.34,2.38,11.0006536728746,10.205308666356,0,9.19363636363637,22,24.79,4.01
"13",2018090903,2956,31.069794012835,36.8110460457487,24.520297919543,8.69090909090909,1.15634909090909,80.1590909090909,297.493489090909,10.2353309668032,23.7364553644566,43.0221519235121,4.242,3.71019555555556,111.03,13.5333333333333,3.72,2.7,9.40860640441331,9.41077917796003,0,7.99545454545454,100,13.5333333333333,4.19
"14",2018090903,3300,26.0067991110017,31.8379679126289,20.544409113852,8.11636363636364,1.27978545454545,90.4345454545455,2489.18738727273,9.46843704103269,21.1648326995013,23.1825186690219,4.476,6.61836,103.02,38.04,4.98,0.38,7.06038803567839,7.9352624846338,0,5.33727272727273,100,15.26,3.99
"15",2018090905,264,30.4933517344355,36.736862742895,42.6839173906592,8.00090909090909,1.34700909090909,104.500909090909,606.079029090909,8.39011322927171,23.863803923612,74.0605914393335,3.113,3.89022333333333,109.87,16.58,1.66,2.78,8.55862013149128,8.46440146524677,3,4.17090909090909,27,16.58,4.21
"16",2018090905,1174,35.6901176798284,40.1972781232973,19.9532246261087,8.62727272727273,2.41666181818182,100.544545454545,85.0726472727273,8.40119039184329,23.8686939391164,70.1021773786533,3.455,6.55802777777778,109.16,30.9733333333333,0.84,1.7,13.2203783321371,11.1832145266807,0,9.11454545454546,37,22.3266666666667,3.8
"17",2018090905,1397,37.8709915370591,41.4723579743392,10.034156453092,8.36545454545455,0.965947272727273,95.3918181818182,56.1111963636364,8.74080659893582,27.852054039939,86.8552508403519,3.9,4.31555555555556,110.38,19.08,1.98,4.42,11.5580611811251,8.09073953059334,0,5.79545454545455,18,19.08,4.01
"18",2018090905,2300,31.9188032357104,37.8261873769964,29.735083372392,8.32818181818182,1.88393636363636,109.926363636364,617.193345454545,6.9387679021567,23.6803313525977,67.7338744790857,3.35,4.38257777777778,108.27,10.13,2.06,3,10.349570445664,8.85493043985268,0,6.15272727272728,28,10.13,4.32
"19",2018090905,2902,32.5050796030405,39.2574030881158,25.0186530549127,8.03,1.61224,77.3936363636364,395.875605454545,6.19538537945784,23.7889222868225,77.8216404794647,2.752,3.94092888888889,110.32,30.4,0.79,1.59,10.8546637951032,10.5021568346601,0,7.43090909090908,32,22.9,4.24
"20",2018090905,3524,34.4000145348807,40.5704724482718,24.7287018564225,8.18909090909091,2.23236909090909,90.58,59.85234,6.41393015241045,24.9029922584317,92.6379628627698,2.727,3.59933444444444,110.56,25.0333333333333,1.12,2.79,13.1011874891027,11.0118010712653,0,7.93818181818182,31,25.0333333333333,4.1
"21",2018090906,36,35.4232833034997,41.5616437608684,24.8723746841355,8.42363636363636,0.972245454545454,105.693636363636,524.179765454546,10.5001190469442,24.7099921922705,71.9209065088101,4.631,3.09421,107.63,9.2,3.57,2.23,14.4422235438709,12.0127701740449,0,9.67363636363637,29,9.2,4.05
"22",2018090906,256,30.7625031491262,36.0331747100523,18.1343623463309,8.71909090909091,1.01762909090909,97.03,263.39912,7.73372484641134,22.0182707294827,53.5512823146745,4.145,5.12142777777778,107.51,35.7933333333333,4.28,1.79,11.2970697758373,10.4558776427035,0,8.16000000000001,32,17.5066666666667,4.06
"23",2018090906,846,33.7997115372306,39.1403186305782,18.6993232464917,7.97545454545455,0.885427272727273,87.2245454545454,230.296867272727,8.44382022546666,25.7625035607801,43.7011114231027,3.165,3.31253888888889,108.24,15.33,3.73,0.68,12.1937946159508,10.3149535343756,0,8.91363636363636,26,15.33,4.12
"24",2018090907,36,29.5073821271898,36.2326822906203,29.1062174296677,8.04818181818182,1.83555636363636,99.5272727272727,420.172181818182,5.11519305598528,25.2247112986636,96.1449776656359,3.394,3.75189333333333,106.8,9.7,2.92,3.81,9.91720928371363,8.12902841939171,0,4.01909090909091,20,9.7,3.97
